Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,854620,-,-,-,25.81,15.42,0,535,2,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Fill Flag,Relative Humidity,Pressure,Wind Speed,Wind Direction,Surface Albedo,Ozone,DNI,DHI,GHI,Solar Zenith Angle,Precipitable Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,7,30,0,38.4,963,2.2,72,0.36,0.259,808,65,330,70.8,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,8,30,0,29.77,963,2.6,64,0.36,0.258,916,79,524,60.95,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,9,30,0,25.05,962,3,52,0.36,0.257,968,89,668,53.26,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,10,30,0,23.89,962,2.7,40,0.36,0.257,989,94,746,48.78,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,11,30,0,23.33,961,2.6,30,0.36,0.257,990,95,752,48.42,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,12,30,0,23.29,960,2.7,25,0.36,0.256,971,91,685,52.26,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,13,30,0,23.88,960,2.9,23,0.36,0.255,924,83,551,59.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,14,30,0,26.84,960,2.3,23,0.36,0.255,826,69,364,69.06,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,15,30,0,33.99,960,1.5,17,0.36,0.255,598,46,149,80.07,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,16,30,0,41.29,961,1.5,12,0.36,0.255,0,0,0,92.17,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,17,30,0,45.99,961,1.5,13,0.36,0.255,0,0,0,104.79,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,18,30,0,51.34,961,1.6,15,0.36,0.254,0,0,0,117.81,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,19,30,0,56.81,961,1.6,19,0.36,0.252,0,0,0,131.09,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,20,30,0,61.25,961,1.6,26,0.36,0.25,0,0,0,144.53,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,21,30,0,65.17,961,1.5,39,0.36,0.248,0,0,0,158.02,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,22,30,0,70.47,960,1.4,61,0.36,0.247,0,0,0,171.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,23,30,0,73.92,960,1.4,74,0.36,0.245,0,0,0,173.25,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,0,30,0,75.47,960,1.4,108,0.36,0.243,0,0,0,160.3,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,1,30,0,70.63,959,1.4,124,0.36,0.243,0,0,0,146.82,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,2,30,0,66.76,959,1.7,132,0.36,0.243,0,0,0,133.36,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,3,30,1,65.11,959,2,136,0.36,0.242,0,0,0,120.04,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,4,30,0,66.42,960,2.1,138,0.36,0.242,0,0,0,106.96,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,5,30,0,66.34,960,2.8,137,0.36,0.242,0,0,0,94.25,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,6,30,3,63.32,960,3.7,137,0.36,0.243,26,50,53,82,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,7,30,0,55.95,961,4.5,141,0.36,0.244,733,79,320,70.79,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,8,30,0,45.24,960,5,145,0.36,0.246,852,99,513,60.91,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,9,30,0,36.93,959,4.5,148,0.36,0.247,899,115,654,53.18,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,10,30,0,32.66,958,3.6,153,0.36,0.247,917,126,732,48.66,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,11,30,0,29.75,957,3,163,0.36,0.248,424,282,564,48.27,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,12,30,0,27.89,956,2.7,173,0.36,0.247,309,279,469,52.1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,13,30,0,27.15,956,2.4,178,0.36,0.246,78,226,266,59.33,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,14,30,0,28.62,956,1.7,180,0.36,0.247,0,118,118,68.89,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,15,30,3,32.58,956,1.1,176,0.36,0.248,228,62,102,79.92,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,16,30,0,35.11,956,1.2,172,0.36,0.249,0,0,0,92.02,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,17,30,0,36.94,956,1.3,173,0.36,0.249,0,0,0,104.65,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,18,30,0,38.34,956,1.3,180,0.36,0.248,0,0,0,117.67,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,19,30,0,39.72,956,1.3,190,0.36,0.247,0,0,0,130.96,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,20,30,0,41.3,956,1.3,196,0.36,0.245,0,0,0,144.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,21,30,0,42.51,956,1.4,197,0.36,0.243,0,0,0,157.89,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,22,30,0,44.32,956,1.4,193,0.36,0.242,0,0,0,171.05,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,23,30,0,44.71,956,1.5,190,0.36,0.241,0,0,0,173.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,0,30,0,48.48,955,1.5,183,0.36,0.24,0,0,0,160.36,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,1,30,0,50.62,955,1.6,182,0.36,0.24,0,0,0,146.88,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,2,30,0,52.37,955,1.6,182,0.36,0.239,0,0,0,133.41,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,3,30,0,54.12,955,1.7,181,0.36,0.239,0,0,0,120.09,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,4,30,0,55.75,955,1.8,180,0.36,0.239,0,0,0,107,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,5,30,0,52.09,956,2,181,0.36,0.24,0,0,0,94.27,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,6,30,0,42.63,957,3,184,0.36,0.239,499,44,113,82,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,7,30,0,33.91,957,3.4,188,0.36,0.238,783,72,330,70.77,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,8,30,0,26.4,957,3,195,0.36,0.238,901,88,527,60.86,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,9,30,0,19.77,956,2.5,206,0.36,0.237,959,97,673,53.09,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,10,30,0,16.74,955,2.1,219,0.36,0.237,986,101,754,48.54,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,11,30,0,15.25,955,1.9,231,0.36,0.236,991,100,762,48.11,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,12,30,0,14.2,954,1.9,241,0.36,0.235,975,95,696,51.93,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,13,30,0,14.02,954,1.8,249,0.36,0.233,922,86,558,59.16,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,14,30,0,15.38,954,1.3,259,0.36,0.232,825,72,371,68.72,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,15,30,0,19.61,954,0.9,275,0.36,0.231,600,48,155,79.76,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,16,30,0,19.81,955,0.7,283,0.36,0.231,0,0,0,91.87,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,17,30,0,20.33,955,0.5,240,0.36,0.232,0,0,0,104.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,18,30,0,21.4,955,0.7,179,0.36,0.233,0,0,0,117.54,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,19,30,0,23.55,955,1.2,158,0.36,0.233,0,0,0,130.83,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,20,30,0,26.93,955,1.5,155,0.36,0.234,0,0,0,144.27,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,21,30,0,30.21,955,1.7,155,0.36,0.234,0,0,0,157.76,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,22,30,0,32.09,954,2,159,0.36,0.233,0,0,0,170.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,23,30,0,32.84,954,2.1,162,0.36,0.233,0,0,0,173.24,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,0,30,0,34.37,953,2.4,168,0.36,0.232,0,0,0,160.41,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,1,30,0,35.5,953,2.5,170,0.36,0.232,0,0,0,146.93,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,2,30,0,36.61,953,2.6,172,0.36,0.231,0,0,0,133.47,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,3,30,0,37.63,953,2.8,174,0.36,0.23,0,0,0,120.13,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,4,30,0,38.41,953,2.8,178,0.36,0.228,0,0,0,107.03,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,5,30,0,36.09,954,3.2,184,0.36,0.227,0,0,0,94.29,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,6,30,0,29.83,954,4,190,0.36,0.227,515,42,113,82,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,7,30,0,24.1,955,4,193,0.36,0.227,787,70,330,70.74,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,8,30,0,18.72,954,4.1,197,0.36,0.228,900,86,525,60.8,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,9,30,0,14.22,954,4.8,203,0.36,0.229,954,96,671,53,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,10,30,0,11.03,953,5.3,212,0.36,0.231,976,103,750,48.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,11,30,0,9.32,952,5.5,220,0.36,0.232,974,105,757,47.95,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,12,30,0,8.62,952,5.5,228,0.36,0.233,948,103,690,51.75,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,13,30,0,8.65,951,5.1,236,0.36,0.234,900,96,560,58.98,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,14,30,0,10.19,951,3.6,245,0.36,0.235,793,81,371,68.55,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,15,30,0,14.71,952,2.2,255,0.36,0.235,567,54,157,79.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,16,30,0,17.65,952,2,264,0.36,0.236,0,0,0,91.72,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,17,30,0,18.79,953,1.8,271,0.36,0.237,0,0,0,104.36,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,18,30,0,19.89,953,1.7,280,0.36,0.238,0,0,0,117.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,19,30,0,20.99,953,1.7,291,0.36,0.238,0,0,0,130.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,20,30,0,22.28,953,1.6,302,0.36,0.237,0,0,0,144.14,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,21,30,0,23.35,953,1.6,311,0.36,0.237,0,0,0,157.63,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,22,30,0,24.16,953,1.6,314,0.36,0.236,0,0,0,170.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,11,23,30,0,24.66,952,1.5,315,0.36,0.235,0,0,0,173.22,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,0,30,0,27.18,952,1.6,295,0.36,0.234,0,0,0,160.45,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,1,30,0,30.22,953,1.8,283,0.36,0.235,0,0,0,146.98,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,2,30,0,32.58,953,2.3,282,0.36,0.235,0,0,0,133.51,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,3,30,0,33.56,954,3.1,287,0.36,0.236,0,0,0,120.17,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,4,30,0,34.16,955,3.9,293,0.36,0.237,0,0,0,107.06,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,5,30,0,35.16,955,4.7,300,0.36,0.238,0,0,0,94.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,6,30,0,36.77,956,5.4,307,0.36,0.239,257,62,97,82,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,7,30,0,40.06,957,6.1,319,0.36,0.241,599,109,307,70.71,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,8,30,0,46.24,957,6.9,329,0.36,0.242,758,132,503,60.74,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,9,30,0,45.36,957,7.3,331,0.36,0.244,832,150,652,52.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,10,30,0,38.18,956,7.4,330,0.36,0.244,859,159,731,48.26,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,11,30,0,31.89,956,7.1,330,0.36,0.245,867,162,745,47.78,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,12,30,0,29.54,956,6.7,332,0.36,0.245,837,154,674,51.56,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,13,30,0,29.63,956,6.2,335,0.36,0.245,783,136,542,58.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,14,30,0,31.69,957,5,336,0.36,0.245,671,110,357,68.38,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,15,30,0,37.73,958,3.1,334,0.36,0.245,422,69,146,79.43,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,16,30,0,44.35,958,2.1,335,0.36,0.245,0,0,0,91.56,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,17,30,0,47.28,959,2,338,0.36,0.245,0,0,0,104.22,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,18,30,0,49.58,959,1.8,338,0.36,0.246,0,0,0,117.26,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,19,30,0,51.4,960,1.7,337,0.36,0.246,0,0,0,130.56,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,20,30,0,52.75,960,1.7,341,0.36,0.246,0,0,0,144.02,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,21,30,0,54.03,960,1.7,348,0.36,0.247,0,0,0,157.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,22,30,0,55.67,960,1.8,355,0.36,0.247,0,0,0,170.59,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,12,23,30,0,55.41,960,1.8,360,0.36,0.248,0,0,0,173.19,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,0,30,0,58.27,960,1.7,5,0.36,0.25,0,0,0,160.49,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,1,30,0,59.45,960,1.7,8,0.36,0.251,0,0,0,147.03,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,2,30,0,61.05,961,1.7,12,0.36,0.252,0,0,0,133.55,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,3,30,0,62.7,961,1.7,15,0.36,0.252,0,0,0,120.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,4,30,0,64.83,961,1.6,16,0.36,0.253,0,0,0,107.08,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,5,30,0,62.52,962,1.7,16,0.36,0.252,0,0,0,94.31,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,6,30,0,53.79,962,2.2,14,0.36,0.253,517,43,115,81.98,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,7,30,0,44.62,963,2.8,10,0.36,0.254,811,69,337,70.68,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,8,30,0,36.4,963,3.7,8,0.36,0.255,931,82,538,60.67,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,9,30,0,29.42,962,4.2,7,0.36,0.254,985,90,686,52.8,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,10,30,0,25.7,961,3.9,182,0.36,0.254,1007,95,768,48.12,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,11,30,0,23.41,960,3.6,355,0.36,0.254,1010,96,777,47.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,12,30,0,21.96,960,3.5,349,0.36,0.255,992,92,711,51.38,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,13,30,0,21.39,959,3.4,345,0.36,0.255,959,84,584,58.61,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,14,30,0,22.89,959,2.6,345,0.36,0.256,869,71,393,68.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,15,30,0,28.32,959,1.7,345,0.36,0.256,659,48,171,79.27,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,16,30,0,33.47,959,1.5,346,0.36,0.257,0,0,0,91.41,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,17,30,0,36.05,960,1.6,347,0.36,0.257,0,0,0,104.07,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,18,30,0,38.11,960,1.6,345,0.36,0.257,0,0,0,117.12,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,19,30,0,39.8,960,1.6,341,0.36,0.256,0,0,0,130.43,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,20,30,0,41.26,960,1.6,336,0.36,0.255,0,0,0,143.89,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,21,30,0,41.93,960,1.5,332,0.36,0.254,0,0,0,157.37,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,22,30,0,42.26,959,1.5,328,0.36,0.254,0,0,0,170.43,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,13,23,30,0,41.93,959,1.5,325,0.36,0.254,0,0,0,173.14,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,0,30,1,43.76,959,1.4,314,0.36,0.255,0,0,0,160.53,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,1,30,0,45.68,959,1.4,308,0.36,0.255,0,0,0,147.07,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,2,30,0,48.35,958,1.5,305,0.36,0.256,0,0,0,133.59,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,3,30,0,51.67,959,1.5,305,0.36,0.256,0,0,0,120.23,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,4,30,0,55.46,959,1.5,306,0.36,0.256,0,0,0,107.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,5,30,0,53.66,959,1.8,309,0.36,0.255,0,0,0,94.31,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,6,30,0,45.78,960,2.5,310,0.36,0.255,616,37,123,81.97,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,7,30,0,37.81,960,2.6,307,0.36,0.256,866,60,347,70.64,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,8,30,0,29.4,960,2.6,309,0.36,0.258,969,73,548,60.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,9,30,0,22.82,959,2.9,308,0.36,0.259,1018,81,698,52.68,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,10,30,0,19.58,958,3,301,0.36,0.26,1040,84,781,47.97,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,11,30,0,18.1,957,3.2,297,0.36,0.261,1042,85,790,47.42,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,12,30,0,17.28,957,3.4,298,0.36,0.262,1025,82,725,51.18,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,13,30,0,17.18,957,3.4,299,0.36,0.262,983,75,590,58.42,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,14,30,0,18.84,957,2.5,299,0.36,0.262,896,64,400,68.02,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,15,30,0,24.32,957,1.6,298,0.36,0.263,696,45,176,79.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,16,30,0,28.3,957,1.5,297,0.36,0.263,0,0,0,91.25,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,17,30,0,30.5,957,1.6,297,0.36,0.264,0,0,0,103.92,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,18,30,0,32.89,958,1.6,298,0.36,0.264,0,0,0,116.99,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,19,30,0,35.17,958,1.7,299,0.36,0.264,0,0,0,130.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,20,30,0,37.38,958,1.7,299,0.36,0.265,0,0,0,143.76,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,21,30,0,39.38,957,1.7,296,0.36,0.265,0,0,0,157.24,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,22,30,0,40.84,957,1.6,289,0.36,0.265,0,0,0,170.27,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,14,23,30,0,41.54,957,1.6,285,0.36,0.265,0,0,0,173.09,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,15,0,30,0,43.88,956,1.6,273,0.36,0.264,0,0,0,160.55,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,15,1,30,0,45.21,956,1.7,270,0.36,0.264,0,0,0,147.11,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,15,2,30,0,46.09,956,1.7,268,0.36,0.264,0,0,0,133.62,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,15,3,30,0,46.91,956,1.8,266,0.36,0.264,0,0,0,120.26,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,15,4,30,0,47.01,957,1.8,263,0.36,0.264,0,0,0,107.11,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,15,5,30,0,42.68,957,2.3,260,0.36,0.264,0,0,0,94.31,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,15,6,30,0,34.81,958,3.2,256,0.36,0.264,582,36,118,81.94,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,15,7,30,0,27.56,958,3.5,256,0.36,0.264,834,60,337,70.59,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,15,8,30,0,21.84,958,3.6,271,0.36,0.265,938,73,535,60.52,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,15,9,30,0,19.54,958,3.9,294,0.36,0.265,987,82,682,52.56,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,15,10,30,0,20.26,957,4,308,0.36,0.264,1007,88,764,47.81,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,15,11,30,0,20.98,957,3.9,314,0.36,0.263,1007,90,773,47.23,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,15,12,30,0,21.49,957,3.7,318,0.36,0.262,987,88,709,50.98,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,15,13,30,0,22.48,956,3.4,322,0.36,0.262,941,81,576,58.23,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
